ID	Length	Source	ExonCount	CDSLength	Coverage	Integrity
PdomMRNAr1.2-00398.1	756	VIGA	1	756	1.00	0.90
PdomMRNAr1.2-00399.1	1600	genemark	4	900	1.00	0.99
PdomMRNAr1.2-00400.1	6320	augustus	6	531	1.00	0.95
PdomMRNAr1.2-00401.1	5270	genemark	18	3783	0.97	0.71
PdomMRNAr1.2-00402.1	8832	snap	17	3285	1.00	0.91
PdomMRNAr1.2-00403.1	6381	genemark	17	291	1.00	0.96
PdomMRNAr1.2-00404.1	3104	augustus	6	1347	1.00	0.88
PdomMRNAr1.2-00405.1	987	augustus	5	582	0.00	0.00
PdomMRNAr1.2-00406.1	6011	genemark	12	3513	1.00	1.00
PdomMRNAr1.2-00407.1	6992	snap	7	318	1.00	0.55
PdomMRNAr1.2-00408.1	9080	augustus	9	2208	1.00	0.95
PdomMRNAr1.2-00409.1	5243	augustus	5	1284	1.00	0.80
PdomMRNAr1.2-00410.1	2738	augustus	5	1431	1.00	1.00
PdomMRNAr1.2-00411.1	1879	augustus	6	873	0.99	0.42
PdomMRNAr1.2-00412.1	2006	augustus	6	1245	1.00	0.83
PdomMRNAr1.2-00413.1	1299	genemark	1	1299	1.00	0.90
PdomMRNAr1.2-00414.1	1841	augustus	3	891	1.00	0.65
PdomMRNAr1.2-00415.1	2391	genemark	3	1407	0.36	0.46
PdomMRNAr1.2-00416.1	4233	genemark	12	2274	1.00	0.87
PdomMRNAr1.2-00417.1	4165	genemark	4	369	0.10	0.03
PdomMRNAr1.2-00418.1	3225	snap	9	1125	0.99	0.85
PdomMRNAr1.2-00419.1	1367	snap	3	255	1.00	0.97
PdomMRNAr1.2-00420.1	8677	VIGA	9	1434	1.00	1.00
PdomMRNAr1.2-00421.1	1989	VIGA	6	663	0.99	1.00
PdomMRNAr1.2-00422.1	18331	VIGA	9	1647	0.96	0.90
PdomMRNAr1.2-00423.1	20256	snap	7	675	1.00	0.60
PdomMRNAr1.2-00424.1	2126	snap	6	1233	1.00	0.47
PdomMRNAr1.2-00425.1	1849	augustus	5	354	1.00	1.00
PdomMRNAr1.2-00426.1	1701	augustus	5	714	1.00	0.99
PdomMRNAr1.2-00427.1	4160	genemark	11	2157	1.00	1.00
PdomMRNAr1.2-00428.1	987	genemark	3	375	1.00	0.97
PdomMRNAr1.2-00429.1	10628	genemark	21	3855	1.00	1.00
PdomMRNAr1.2-00430.1	3667	augustus	11	1512	1.00	0.95
PdomMRNAr1.2-00431.1	3780	augustus	1	3780	1.00	0.90
PdomMRNAr1.2-00432.1	1652	snap	4	303	0.77	0.48
PdomMRNAr1.2-00433.1	1008	genemark	2	723	0.00	0.00
PdomMRNAr1.2-00434.1	3653	genemark	11	2256	1.00	0.98
PdomMRNAr1.2-00435.1	2007	augustus	6	999	0.99	0.54
PdomMRNAr1.2-00436.1	3109	augustus	3	2835	1.00	0.93
PdomMRNAr1.2-00437.1	7978	VIGA	6	1038	1.00	0.90
PdomMRNAr1.2-00438.1	1203	augustus	3	486	1.00	0.90
PdomMRNAr1.2-00439.1	5384	VIGA	8	3993	1.00	1.00
PdomMRNAr1.2-00440.1	2224	genemark	5	309	1.00	0.80
PdomMRNAr1.2-00441.1	11450	VIGA	11	2922	1.00	1.00
PdomMRNAr1.2-00442.1	2295	augustus	8	1437	1.00	0.90
PdomMRNAr1.2-00443.1	3771	VIGA	4	369	1.00	0.90
PdomMRNAr1.2-00444.1	2258	augustus	4	1056	1.00	0.70
PdomMRNAr1.2-00445.1	2928	genemark	2	867	1.00	1.00
PdomMRNAr1.2-00446.1	6457	genemark	3	1923	1.00	0.91
PdomMRNAr1.2-00447.1	15912	genemark	10	1575	1.00	0.93
PdomMRNAr1.2-00448.1	1948	snap	3	279	0.84	0.25
PdomMRNAr1.2-00449.1	2158	genemark	7	1137	1.00	0.95
PdomMRNAr1.2-00450.1	8921	genemark	14	2415	1.00	0.95
PdomMRNAr1.2-00451.1	1676	genemark	6	1134	0.55	0.55
PdomMRNAr1.2-00452.1	1873	augustus	4	873	1.00	0.99
PdomMRNAr1.2-00453.1	4473	snap	4	264	0.92	0.28
PdomMRNAr1.2-00454.1	12825	augustus	5	414	0.46	0.29
PdomMRNAr1.2-00455.1	3154	VIGA	7	744	1.00	0.90
PdomMRNAr1.2-00456.1	42849	VIGA	18	2814	1.00	1.00
PdomMRNAr1.2-00457.1	3519	genemark	5	786	0.92	0.60
PdomMRNAr1.2-00458.1	1669	genemark	5	411	1.00	1.00
PdomMRNAr1.2-00459.1	2561	snap	5	372	1.00	0.30
PdomMRNAr1.2-00460.1	693	snap	3	315	1.00	0.93
PdomMRNAr1.2-00461.1	2265	genemark	8	1440	1.00	0.90
PdomMRNAr1.2-00462.1	5561	augustus	6	1020	0.97	0.84
PdomMRNAr1.2-00463.1	2902	genemark	6	849	0.98	0.82
PdomMRNAr1.2-00464.1	1998	augustus	2	1869	1.00	0.30
PdomMRNAr1.2-00465.1	707	snap	4	204	0.92	0.48
PdomMRNAr1.2-00466.1	4241	augustus	11	1767	0.97	0.76
PdomMRNAr1.2-00467.1	993	snap	2	468	0.95	0.89
PdomMRNAr1.2-00468.1	3507	snap	8	1539	0.80	0.41
PdomMRNAr1.2-00470.1	4180	augustus	9	1566	1.00	0.93
PdomMRNAr1.2-00471.1	2389	augustus	2	747	1.00	1.00
PdomMRNAr1.2-00472.1	10798	augustus	5	537	0.90	0.77
PdomMRNAr1.2-00473.1	12181	augustus	32	7866	1.00	0.95
PdomMRNAr1.2-00474.1	17873	snap	15	681	0.39	0.12
PdomMRNAr1.2-00475.1	1504	VIGA	5	465	1.00	0.99
PdomMRNAr1.2-00476.1	785	genemark	3	270	0.00	0.00
PdomMRNAr1.2-00477.1	5301	augustus	12	2775	1.00	1.00
PdomMRNAr1.2-00478.1	969	genemark	4	729	0.00	0.00
PdomMRNAr1.2-00479.1	1866	augustus	4	579	1.00	0.97
PdomMRNAr1.2-00480.1	15847	augustus	14	1962	0.41	0.35
PdomMRNAr1.2-00481.1	9174	augustus	3	384	0.49	0.15
PdomMRNAr1.2-00482.1	1261	augustus	4	1002	0.00	0.00
PdomMRNAr1.2-00483.1	2241	snap	5	501	1.00	0.96
PdomMRNAr1.2-00484.1	1152	genemark	3	354	1.00	0.99
PdomMRNAr1.2-00485.1	19555	augustus	48	12048	1.00	0.83
PdomMRNAr1.2-00486.1	1887	augustus	2	444	0.96	0.29
PdomMRNAr1.2-00487.1	10153	snap	3	582	1.00	0.97
PdomMRNAr1.2-00488.1	1115	augustus	4	822	0.03	0.01
PdomMRNAr1.2-00489.1	551	genemark	2	333	0.92	0.28
PdomMRNAr1.2-00490.1	18202	augustus	12	2745	1.00	1.00
PdomMRNAr1.2-00491.1	1053	genemark	4	666	0.98	0.93
PdomMRNAr1.2-00492.1	4953	snap	8	771	0.13	0.04
PdomMRNAr1.2-00493.1	1487	genemark	5	696	1.00	0.95
PdomMRNAr1.2-00494.1	1830	genemark	5	834	1.00	1.00
PdomMRNAr1.2-00495.1	1560	augustus	6	1161	1.00	0.90
PdomMRNAr1.2-00496.1	1029	snap	3	564	1.00	0.65
PdomMRNAr1.2-00497.1	918	snap	2	258	1.00	0.30
PdomMRNAr1.2-00498.1	646	genemark	2	210	0.00	0.00
PdomMRNAr1.2-00499.1	1519	augustus	4	1233	1.00	0.70
PdomMRNAr1.2-00500.1	2858	genemark	2	204	0.65	0.24
PdomMRNAr1.2-00501.1	2242	augustus	4	630	1.00	1.00
PdomMRNAr1.2-00502.1	7713	augustus	21	3444	1.00	0.83
PdomMRNAr1.2-00503.1	1173	augustus	4	600	1.00	0.98
PdomMRNAr1.2-00504.1	6034	snap	4	474	0.43	0.14
PdomMRNAr1.2-00505.1	617	snap	2	225	0.99	0.34
PdomMRNAr1.2-00506.1	4546	snap	11	1866	1.00	0.82
PdomMRNAr1.2-00507.1	8897	genemark	12	1314	1.00	1.00
PdomMRNAr1.2-00508.1	2926	genemark	8	1620	1.00	0.95
PdomMRNAr1.2-00509.1	1555	genemark	5	585	1.00	1.00
PdomMRNAr1.2-00510.1	3766	genemark	8	1095	0.16	0.05
PdomMRNAr1.2-00511.1	4286	snap	5	357	0.88	0.26
PdomMRNAr1.2-00512.1	2579	snap	6	810	0.86	0.38
PdomMRNAr1.2-00513.1	386	snap	3	255	1.00	0.30
PdomMRNAr1.2-00514.1	4137	augustus	5	687	1.00	1.00
PdomMRNAr1.2-00515.1	2224	augustus	5	1569	1.00	0.45
PdomMRNAr1.2-00516.1	529	genemark	2	243	0.04	0.01
PdomMRNAr1.2-00517.1	3372	VIGA	5	1788	1.00	1.00
PdomMRNAr1.2-00518.1	2156	snap	6	1323	0.99	0.83
PdomMRNAr1.2-00519.1	4440	snap	5	354	0.00	0.00
PdomMRNAr1.2-00520.1	3015	snap	4	882	1.00	0.52
PdomMRNAr1.2-00521.1	21609	snap	12	2844	0.81	0.62
PdomMRNAr1.2-00522.1	1781	augustus	4	1242	1.00	0.99
PdomMRNAr1.2-00523.1	797	genemark	2	243	0.00	0.00
PdomMRNAr1.2-00524.1	2218	genemark	4	600	1.00	0.96
PdomMRNAr1.2-00525.1	1610	augustus	5	483	1.00	0.96
PdomMRNAr1.2-00526.1	776	genemark	3	399	0.00	0.00
PdomMRNAr1.2-00527.1	3238	augustus	8	1371	1.00	0.95
PdomMRNAr1.2-00528.1	5357	genemark	17	3657	1.00	0.95
PdomMRNAr1.2-00529.1	2709	genemark	7	1362	1.00	0.98
PdomMRNAr1.2-00530.1	1789	genemark	3	1026	1.00	0.95
PdomMRNAr1.2-00531.1	742	snap	4	303	0.00	0.00
PdomMRNAr1.2-00532.1	1785	genemark	5	993	1.00	0.98
PdomMRNAr1.2-00533.1	3224	VIGA	5	2088	1.00	0.99
PdomMRNAr1.2-00534.1	4638	augustus	8	894	1.00	0.74
PdomMRNAr1.2-00535.1	2137	augustus	5	1014	0.33	0.25
PdomMRNAr1.2-00536.1	1062	genemark	3	324	0.11	0.03
PdomMRNAr1.2-00537.1	6907	augustus	9	1950	0.01	0.00
PdomMRNAr1.2-00538.1	3642	VIGA	14	2079	1.00	1.00
PdomMRNAr1.2-00539.1	7454	genemark	16	2841	1.00	1.00
PdomMRNAr1.2-00540.1	9103	genemark	11	1674	1.00	1.00
PdomMRNAr1.2-00541.1	1542	snap	6	969	0.97	0.65
PdomMRNAr1.2-00542.1	5369	genemark	6	927	1.00	1.00
PdomMRNAr1.2-00543.1	11788	augustus	4	1809	1.00	0.95
PdomMRNAr1.2-00544.1	2100	VIGA	4	609	1.00	1.00
PdomMRNAr1.2-00545.1	1894	augustus	5	717	0.06	0.02
PdomMRNAr1.2-00546.1	18356	augustus	9	1731	0.02	0.01
PdomMRNAr1.2-00547.1	4857	genemark	10	2409	1.00	1.00
PdomMRNAr1.2-00548.1	2530	augustus	3	1737	1.00	1.00
PdomMRNAr1.2-00549.1	12864	augustus	8	1704	0.00	0.00
PdomMRNAr1.2-00550.1	24364	augustus	27	5511	0.97	0.87
PdomMRNAr1.2-00551.1	6368	augustus	14	4203	0.31	0.19
PdomMRNAr1.2-00552.1	6506	genemark	13	2403	1.00	0.99
PdomMRNAr1.2-00553.1	2100	snap	3	261	0.98	0.33
PdomMRNAr1.2-00554.1	6956	genemark	2	1386	1.00	1.00
PdomMRNAr1.2-00555.1	4314	augustus	6	3591	1.00	0.93
PdomMRNAr1.2-00556.1	3452	genemark	9	2397	1.00	0.80
PdomMRNAr1.2-00557.1	3902	genemark	8	1020	1.00	1.00
PdomMRNAr1.2-00558.1	729	genemark	3	576	1.00	0.60
PdomMRNAr1.2-00559.1	2869	genemark	8	2052	1.00	0.86
PdomMRNAr1.2-00560.1	6971	snap	5	402	0.00	0.00
PdomMRNAr1.2-00561.1	765	genemark	3	429	0.98	0.93
PdomMRNAr1.2-00562.1	3350	snap	9	1419	0.00	0.00
PdomMRNAr1.2-00563.1	3113	snap	8	759	0.36	0.11
PdomMRNAr1.2-00564.1	4657	snap	4	228	0.80	0.29
PdomMRNAr1.2-00565.1	1325	genemark	4	348	0.05	0.02
PdomMRNAr1.2-00566.1	8667	snap	6	276	0.90	0.27
PdomMRNAr1.2-00567.1	2215	genemark	6	726	1.00	1.00
PdomMRNAr1.2-00568.1	12339	snap	13	2649	0.14	0.04
PdomMRNAr1.2-00569.1	28645	augustus	38	17157	1.00	0.95
PdomMRNAr1.2-00570.1	1049	augustus	3	888	1.00	0.60
PdomMRNAr1.2-00571.1	4711	VIGA	12	2511	0.90	0.87
PdomMRNAr1.2-00572.1	6372	augustus	4	1242	1.00	1.00
PdomMRNAr1.2-00573.1	4920	snap	11	2565	1.00	1.00
PdomMRNAr1.2-00574.1	21561	snap	6	375	0.75	0.23
PdomMRNAr1.2-00575.1	1926	genemark	5	1482	0.00	0.00
PdomMRNAr1.2-00576.1	12203	augustus	8	1638	0.99	0.77
PdomMRNAr1.2-00577.1	6536	snap	15	4557	0.91	0.80
PdomMRNAr1.2-00578.1	1282	genemark	2	636	1.00	1.00
PdomMRNAr1.2-00579.1	11107	snap	12	1515	0.99	0.84
PdomMRNAr1.2-00580.1	1514	snap	2	633	0.00	0.00
PdomMRNAr1.2-00581.1	977	genemark	2	765	1.00	0.30
PdomMRNAr1.2-00582.1	6400	augustus	13	2061	1.00	1.00
PdomMRNAr1.2-00583.1	3713	snap	7	600	1.00	0.30
PdomMRNAr1.2-00584.1	3017	augustus	9	1671	1.00	0.92
PdomMRNAr1.2-00585.1	3969	augustus	7	2193	1.00	0.96
PdomMRNAr1.2-00586.1	2771	genemark	7	972	1.00	1.00
PdomMRNAr1.2-00587.1	2015	snap	3	681	1.00	1.00
PdomMRNAr1.2-00588.1	27730	genemark	51	14946	1.00	1.00
PdomMRNAr1.2-00589.1	1741	snap	5	372	1.00	0.30
PdomMRNAr1.2-00590.1	5997	augustus	10	972	1.00	1.00
PdomMRNAr1.2-00591.1	3663	snap	4	330	1.00	0.30
PdomMRNAr1.2-00592.1	2448	genemark	8	1248	1.00	1.00
PdomMRNAr1.2-00593.1	1937	snap	5	417	0.42	0.28
PdomMRNAr1.2-00594.1	4125	augustus	4	1284	1.00	1.00
PdomMRNAr1.2-00595.1	6513	augustus	3	384	1.00	0.35
PdomMRNAr1.2-00596.1	2151	augustus	3	234	1.00	0.98
PdomMRNAr1.2-00597.1	2469	VIGA	5	1428	1.00	1.00
PdomMRNAr1.2-00598.1	608	VIGA	2	525	1.00	0.90
PdomMRNAr1.2-00599.1	2092	genemark	5	999	1.00	1.00
PdomMRNAr1.2-00600.1	11042	VIGA	12	1950	1.00	1.00
PdomMRNAr1.2-00601.1	953	genemark	2	279	1.00	0.95
PdomMRNAr1.2-00602.1	740	VIGA	3	576	1.00	0.90
PdomMRNAr1.2-00603.1	316	snap	2	294	0.99	0.30
PdomMRNAr1.2-00604.1	994	genemark	6	405	0.00	0.00
PdomMRNAr1.2-00606.1	4364	genemark	2	351	1.00	0.31
PdomMRNAr1.2-00607.1	4170	augustus	14	1860	1.00	0.86
PdomMRNAr1.2-00608.1	6439	genemark	9	1344	1.00	1.00
PdomMRNAr1.2-00609.1	9828	augustus	17	6597	0.82	0.51
PdomMRNAr1.2-00610.1	429	augustus	1	429	1.00	0.90
PdomMRNAr1.2-00611.1	1188	genemark	2	738	0.90	0.27
PdomMRNAr1.2-00612.1	7797	augustus	19	5139	0.96	0.85
PdomMRNAr1.2-00613.1	5530	genemark	6	2157	1.00	0.99
PdomMRNAr1.2-00614.1	5749	genemark	15	1722	1.00	0.98
PdomMRNAr1.2-00615.1	7842	augustus	11	2355	1.00	0.90
PdomMRNAr1.2-00616.1	909	snap	4	207	1.00	0.35
PdomMRNAr1.2-00617.1	5736	augustus	4	657	1.00	0.80
PdomMRNAr1.2-00618.1	2864	snap	6	1857	1.00	1.00
PdomMRNAr1.2-00619.1	438	genemark	1	438	0.95	0.88
PdomMRNAr1.2-00620.1	2648	augustus	5	708	1.00	1.00
PdomMRNAr1.2-00621.1	2998	augustus	4	489	1.00	1.00
PdomMRNAr1.2-00622.1	2427	snap	4	432	1.00	1.00
PdomMRNAr1.2-00623.1	357	genemark	1	357	0.00	0.00
PdomMRNAr1.2-00624.1	1667	snap	5	1308	1.00	0.90
PdomMRNAr1.2-00625.1	3721	augustus	5	816	1.00	0.97
PdomMRNAr1.2-00626.1	16557	augustus	16	7821	0.99	0.63
PdomMRNAr1.2-00628.1	564	snap	2	402	1.00	0.93
PdomMRNAr1.2-00629.1	4815	augustus	11	2211	1.00	1.00
PdomMRNAr1.2-00630.1	2923	genemark	5	1629	1.00	0.80
PdomMRNAr1.2-00631.1	2010	augustus	5	759	1.00	1.00
PdomMRNAr1.2-00632.1	3074	augustus	6	789	1.00	0.95
PdomMRNAr1.2-00633.1	3603	augustus	3	486	0.00	0.00
PdomMRNAr1.2-00634.1	1329	snap	3	237	0.00	0.00
PdomMRNAr1.2-00635.1	631	augustus	2	438	0.00	0.00
PdomMRNAr1.2-00636.1	13939	augustus	4	765	1.00	0.55
PdomMRNAr1.2-00637.1	4323	augustus	9	2580	0.84	0.70
PdomMRNAr1.2-00638.1	15344	genemark	16	3402	1.00	0.91
PdomMRNAr1.2-00639.1	5211	snap	8	1518	0.96	0.81
PdomMRNAr1.2-00640.1	2471	augustus	7	741	1.00	0.90
PdomMRNAr1.2-00641.1	17914	genemark	14	6375	0.99	0.95
PdomMRNAr1.2-00642.1	1177	genemark	5	258	0.89	0.92
PdomMRNAr1.2-00643.1	1376	augustus	5	651	1.00	0.80
PdomMRNAr1.2-00644.1	9279	snap	8	714	0.21	0.06
PdomMRNAr1.2-00645.1	651	genemark	2	381	0.88	0.26
PdomMRNAr1.2-00646.1	3624	genemark	4	1416	1.00	0.92
PdomMRNAr1.2-00647.1	6884	augustus	10	1815	1.00	0.87
PdomMRNAr1.2-00648.1	8227	VIGA	13	2784	1.00	1.00
PdomMRNAr1.2-00649.1	4113	VIGA	11	2037	1.00	0.65
PdomMRNAr1.2-00650.1	6318	augustus	15	3474	1.00	0.91
PdomMRNAr1.2-00651.1	2014	snap	3	684	1.00	0.95
PdomMRNAr1.2-00652.1	1228	snap	2	678	0.94	0.93
PdomMRNAr1.2-00653.1	835	snap	4	300	0.00	0.00
PdomMRNAr1.2-00654.1	1505	genemark	3	990	1.00	0.95
PdomMRNAr1.2-00655.1	14269	snap	9	1779	1.00	0.88
PdomMRNAr1.2-00656.1	6185	snap	9	1092	0.60	0.18
PdomMRNAr1.2-00657.1	2954	augustus	5	969	1.00	1.00
PdomMRNAr1.2-00658.1	3155	augustus	3	384	0.00	0.00
PdomMRNAr1.2-00659.1	984	snap	5	669	0.00	0.00
PdomMRNAr1.2-00660.1	1885	snap	5	1221	1.00	0.95
PdomMRNAr1.2-00661.1	37060	augustus	10	4068	0.68	0.47
PdomMRNAr1.2-00662.1	767	snap	3	510	0.21	0.06
PdomMRNAr1.2-00663.1	1514	genemark	3	594	1.00	0.65
PdomMRNAr1.2-00664.1	2210	snap	4	1095	1.00	1.00
PdomMRNAr1.2-00665.1	1371	genemark	4	729	1.00	0.92
PdomMRNAr1.2-00666.1	6441	augustus	10	2319	1.00	0.73
PdomMRNAr1.2-00667.1	1296	augustus	3	456	0.00	0.00
PdomMRNAr1.2-00668.1	23939	augustus	20	4107	1.00	0.91
PdomMRNAr1.2-00669.1	11205	snap	14	2922	0.98	0.87
PdomMRNAr1.2-00671.1	3099	genemark	11	1458	1.00	0.72
PdomMRNAr1.2-00672.1	1399	genemark	2	378	1.00	0.95
PdomMRNAr1.2-00673.1	12035	VIGA	11	1473	0.98	0.71
PdomMRNAr1.2-00674.1	17358	VIGA	34	5736	1.00	0.96
PdomMRNAr1.2-00675.1	1979	genemark	9	924	0.99	0.86
PdomMRNAr1.2-00676.1	4539	VIGA	4	417	1.00	1.00
PdomMRNAr1.2-00677.1	1243	snap	3	702	0.42	0.43
PdomMRNAr1.2-00678.1	454	augustus	2	276	0.00	0.00
PdomMRNAr1.2-00679.1	823	snap	3	444	1.00	0.95
PdomMRNAr1.2-00680.1	2201	snap	7	1755	1.00	0.70
PdomMRNAr1.2-00681.1	16199	augustus	3	657	0.00	0.00
PdomMRNAr1.2-00682.1	2349	snap	2	963	1.00	0.30
PdomMRNAr1.2-00683.1	1159	snap	3	255	0.00	0.00
PdomMRNAr1.2-00684.1	747	augustus	1	747	0.03	0.61
PdomMRNAr1.2-00685.1	4593	snap	6	3093	0.88	0.27
PdomMRNAr1.2-00686.1	1103	snap	4	741	1.00	0.50
PdomMRNAr1.2-00687.1	4209	snap	6	471	0.88	0.27
PdomMRNAr1.2-00688.1	2614	snap	6	543	1.00	0.30
PdomMRNAr1.2-00689.1	1356	genemark	3	876	1.00	0.95
PdomMRNAr1.2-00690.1	10828	genemark	8	1548	1.00	0.90
PdomMRNAr1.2-00691.1	30888	VIGA	12	2406	0.23	0.12
PdomMRNAr1.2-00692.1	1163	genemark	4	516	1.00	0.94
PdomMRNAr1.2-00693.1	3041	genemark	12	1512	0.80	0.78
PdomMRNAr1.2-00694.1	2138	genemark	5	912	0.10	0.03
PdomMRNAr1.2-00695.1	2639	genemark	5	669	0.03	0.01
PdomMRNAr1.2-00696.1	1534	genemark	5	1074	0.99	0.95
PdomMRNAr1.2-00697.1	11078	snap	9	1389	0.48	0.14
PdomMRNAr1.2-00698.1	3642	genemark	9	2034	1.00	1.00
PdomMRNAr1.2-00699.1	2972	augustus	4	1425	1.00	1.00
PdomMRNAr1.2-00700.1	1408	snap	6	411	0.95	0.45
PdomMRNAr1.2-00701.1	1160	genemark	4	723	1.00	0.94
PdomMRNAr1.2-00702.1	1217	genemark	4	690	1.00	0.55
PdomMRNAr1.2-00703.1	2121	genemark	3	714	0.00	0.00
PdomMRNAr1.2-00704.1	3409	augustus	7	2082	0.00	0.00
PdomMRNAr1.2-00705.1	1829	snap	5	213	0.56	0.17
PdomMRNAr1.2-00706.1	4166	snap	3	462	0.00	0.00
PdomMRNAr1.2-00707.1	2676	snap	5	894	0.13	0.04
PdomMRNAr1.2-00708.1	2089	snap	7	1410	1.00	0.90
PdomMRNAr1.2-00709.1	412	genemark	2	318	0.29	0.09
PdomMRNAr1.2-00710.1	3930	genemark	2	246	1.00	0.91
PdomMRNAr1.2-00711.1	2008	genemark	3	1248	0.83	0.90
PdomMRNAr1.2-00712.1	9084	genemark	10	2346	1.00	0.83
PdomMRNAr1.2-00714.1	3830	genemark	8	1170	1.00	0.73
PdomMRNAr1.2-00716.1	1000	snap	3	375	1.00	1.00
PdomMRNAr1.2-00717.1	2251	VIGA	5	957	1.00	1.00
PdomMRNAr1.2-00718.1	12535	genemark	8	1878	1.00	1.00
PdomMRNAr1.2-00719.1	38710	VIGA	7	1980	1.00	0.88
PdomMRNAr1.2-00720.1	1057	genemark	5	711	0.11	0.03
PdomMRNAr1.2-00721.1	809	genemark	2	249	1.00	1.00
PdomMRNAr1.2-00722.1	1846	snap	7	1338	0.14	0.04
PdomMRNAr1.2-00723.1	3512	genemark	10	2601	1.00	0.95
PdomMRNAr1.2-00724.1	3029	genemark	11	2268	0.99	0.84
PdomMRNAr1.2-00725.1	2741	snap	6	315	0.32	0.10
PdomMRNAr1.2-00726.1	8132	VIGA	3	894	1.00	0.95
PdomMRNAr1.2-00727.1	4473	augustus	10	1347	0.97	0.79
PdomMRNAr1.2-00728.1	331	genemark	2	258	0.00	0.00
PdomMRNAr1.2-00729.1	2200	augustus	5	1095	1.00	0.98
PdomMRNAr1.2-00730.1	8765	genemark	15	3300	1.00	1.00
PdomMRNAr1.2-00731.1	3378	genemark	6	2391	1.00	1.00
PdomMRNAr1.2-00732.1	1315	genemark	5	702	0.97	0.94
PdomMRNAr1.2-00733.1	48539	VIGA	10	1224	0.92	0.79
PdomMRNAr1.2-00734.1	2347	genemark	3	582	1.00	0.95
PdomMRNAr1.2-00735.1	10831	genemark	9	1578	1.00	0.99
PdomMRNAr1.2-00736.1	5820	VIGA	9	2397	1.00	0.95
PdomMRNAr1.2-00737.1	4937	augustus	9	1551	1.00	0.93
PdomMRNAr1.2-00738.1	2231	snap	3	423	1.00	0.95
PdomMRNAr1.2-00739.1	14520	augustus	7	1884	0.06	0.02
PdomMRNAr1.2-00740.1	12430	augustus	3	351	0.31	0.09
PdomMRNAr1.2-00741.1	5374	augustus	14	2289	1.00	0.95
PdomMRNAr1.2-00742.1	11156	augustus	21	3369	1.00	0.80
PdomMRNAr1.2-00743.1	2520	augustus	8	1779	1.00	0.96
PdomMRNAr1.2-00744.1	4215	augustus	5	2568	1.00	0.99
PdomMRNAr1.2-00745.1	15460	augustus	28	6306	0.75	0.69
PdomMRNAr1.2-00746.1	1131	VIGA	1	1131	1.00	0.90
PdomMRNAr1.2-00747.1	3576	augustus	6	1110	1.00	0.88
PdomMRNAr1.2-00748.1	2042	VIGA	3	1131	0.34	0.75
PdomMRNAr1.2-00749.1	3313	VIGA	5	987	1.00	1.00
PdomMRNAr1.2-00750.1	3000	snap	5	1164	0.80	0.25
PdomMRNAr1.2-00751.1	2048	augustus	9	1146	0.97	0.52
PdomMRNAr1.2-00752.1	18429	genemark	12	1593	1.00	1.00
PdomMRNAr1.2-00753.1	10491	snap	4	423	1.00	0.95
PdomMRNAr1.2-00754.1	3039	snap	4	813	1.00	0.93
PdomMRNAr1.2-00755.1	2491	augustus	4	1827	1.00	0.97
PdomMRNAr1.2-00756.1	775	genemark	3	525	0.00	0.00
PdomMRNAr1.2-00757.1	1312	snap	2	405	1.00	0.95
PdomMRNAr1.2-00758.1	958	VIGA	3	357	1.00	0.90
PdomMRNAr1.2-00759.1	1484	genemark	4	1008	0.82	0.89
PdomMRNAr1.2-00760.1	4788	VIGA	13	2385	1.00	0.95
PdomMRNAr1.2-00761.1	3407	genemark	5	1056	1.00	1.00
PdomMRNAr1.2-00762.1	1785	snap	3	1557	0.00	0.00
PdomMRNAr1.2-00763.1	8771	genemark	15	2952	1.00	1.00
PdomMRNAr1.2-00764.1	3372	augustus	9	2358	1.00	0.71
PdomMRNAr1.2-00765.1	1126	augustus	4	600	1.00	0.70
PdomMRNAr1.2-00766.1	10062	augustus	7	1836	1.00	0.90
PdomMRNAr1.2-00767.1	1922	snap	3	213	1.00	0.65
PdomMRNAr1.2-00768.1	18911	snap	15	1053	0.27	0.08
PdomMRNAr1.2-00769.1	28927	augustus	26	5625	0.97	0.73
PdomMRNAr1.2-00770.1	2299	genemark	8	519	1.00	1.00
PdomMRNAr1.2-00771.1	2285	augustus	7	900	1.00	0.88
PdomMRNAr1.2-00772.1	30423	augustus	18	2859	0.96	0.87
PdomMRNAr1.2-00773.1	4651	snap	9	2883	1.00	0.52
PdomMRNAr1.2-00774.1	9093	VIGA	21	2835	1.00	1.00
PdomMRNAr1.2-00775.1	1304	snap	6	729	0.32	0.09
PdomMRNAr1.2-00776.1	808	snap	4	456	1.00	0.30
PdomMRNAr1.2-00777.1	3379	VIGA	6	2286	0.99	0.95
PdomMRNAr1.2-00778.1	525	genemark	2	372	0.64	0.19
PdomMRNAr1.2-00779.1	597	augustus	3	330	1.00	0.90
PdomMRNAr1.2-00780.1	813	augustus	2	381	1.00	0.95
PdomMRNAr1.2-00781.1	8801	augustus	8	1503	1.00	0.68
PdomMRNAr1.2-00782.1	19225	augustus	15	3834	1.00	0.73
PdomMRNAr1.2-00783.1	2686	augustus	2	231	0.00	0.00
PdomMRNAr1.2-00784.1	37351	augustus	13	5655	0.97	0.84
PdomMRNAr1.2-00785.1	12127	genemark	26	9138	1.00	1.00
PdomMRNAr1.2-00786.1	7210	VIGA	9	1428	1.00	0.95
PdomMRNAr1.2-00787.1	924	VIGA	2	849	0.00	0.00
PdomMRNAr1.2-00788.1	1446	VIGA	2	951	1.00	0.97
